gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,targetX,targetY,targetHex,alt1X,alt1Y,alt1Hex,alt2X,alt2Y,alt2Hex,clickX,clickY,clickHex
3618-3,1459887138291,31,further,target,320,22,50,3,1,distr1,228,15,50,2,2,distr2,103,39,50,1,3,19,61,44,true,16.852977748617512,-14.141327413103872,#9C6389,-10.036959095382873,-11.147172382160916,#6C7493,-8.773091119410736,38.000432526624174,#6AB14E,16.852977748617512,-14.141327413103872,#9C6389
3618-3,1459887157051,32,equal,target,191,34,50,2,1,distr1,102,17,50,3,3,distr2,108,68,50,1,2,25,41,22,true,-33.375324237220575,-6.487505842802521,#549BAB,-3.5344987439019087,16.628509212474697,#77956A,-21.01315561749642,64.67184310807045,#4BD629,-33.375324237220575,-6.487505842802521,#549BAB
3618-3,1459887181280,33,equal,target,357,4,50,2,1,distr2,84,15,50,1,2,distr1,234,96,50,3,3,37,24,55,true,3.9945181390182953,-0.20934382497177748,#857A7B,-56.42738422007743,-77.66563145999494,#051EFA,1.5679269490148018,14.9178284305241,#83936C,3.9945181390182953,-0.20934382497177748,#857A7B
3618-3,1459887214562,34,further,target,200,38,50,3,2,distr2,5,9,50,2,3,distr1,200,68,50,1,1,7,31,33,true,-35.70831958986452,-12.99676544637541,#4F90B0,-63.899098213441775,-23.257369746145468,#299CD6,8.96575228282571,0.7844016847289235,#8B7674,-35.70831958986452,-12.99676544637541,#4F90B0
3618-3,1459887231245,35,equal,target,15,66,50,1,1,distr2,200,0,50,2,2,distr1,64,65,50,3,3,51,27,36,true,63.75110453507851,17.082056976766367,#D4552B,28.494124541290034,58.421613009445856,#C7D22D,0,0,#808080,63.75110453507851,17.082056976766367,#D4552B
3618-3,1459887246783,36,equal,target,114,24,50,3,2,distr1,355,3,50,1,1,distr2,331,71,50,2,3,29,70,26,true,-9.761679433819207,21.92509098342242,#679E61,2.988584094275237,-0.26146722824297497,#837C7C,62.09799920689711,-34.42148303748992,#DA257C,-9.761679433819207,21.92509098342242,#679E61
3618-3,1459887268727,37,further,target,175,13,50,1,2,distr2,317,91,50,2,3,distr1,80,6,50,3,1,11,25,45,true,-12.950531075192693,1.1330246557195565,#6F908D,1.0418890660015825,5.908846518073248,#828778,66.55318684734453,-62.06185076568734,#F40BB2,-12.950531075192693,1.1330246557195565,#6F908D
3618-3,1459887294975,38,further,target,31,51,50,1,3,distr1,22,29,50,2,2,distr2,282,71,50,3,1,11,55,42,true,43.71553233580773,26.26694182041276,#C1823E,26.888331782436836,10.863591209061449,#A4765B,14.761730048060919,-69.44847965210019,#A425DA,43.71553233580773,26.26694182041276,#C1823E
3618-3,1459887326945,39,further,target,183,86,50,3,1,distr2,325,30,50,2,2,distr1,173,85,50,1,3,12,64,64,true,-85.88213998889334,-4.500892236893146,#12E2ED,-84.36642288951236,10.35889418943754,#13ECD3,24.57456132866975,-17.207293090531394,#A65986,-85.88213998889334,-4.500892236893146,#12E2ED
3618-3,1459887344639,40,further,target,225,10,50,1,2,distr1,288,10,50,2,3,distr2,138,26,50,3,1,12,30,35,true,-7.071067811865477,-7.071067811865475,#73798C,3.0901699437494723,-9.510565162951536,#87738C,-19.321765462412245,17.397395765330316,#5EA172,-7.071067811865477,-7.071067811865475,#73798C
3618-3,1459887357907,41,equal,target,234,90,50,3,1,distr1,157,63,50,2,2,distr2,291,6,50,1,3,66,34,40,true,-52.900672706322595,-72.81152949374525,#0D24F2,-57.991805767503735,24.616061094824246,#2FD092,2.150207697271802,-5.601482558983211,#857887,-52.900672706322595,-72.81152949374525,#0D24F2
3618-3,1459887392626,42,closer,target,147,46,50,3,2,distr2,152,32,50,2,3,distr1,118,23,50,1,1,10,7,8,true,-38.5788461254895,25.053395610691258,#45BA7A,-10.79784594407549,20.307794635755318,#649D62,-28.254322971485664,15.023090009148502,#57A882,-38.5788461254895,25.053395610691258,#45BA7A
3618-3,1459887414962,43,closer,distr2,191,70,50,1,1,target,187,58,50,2,3,distr1,199,80,50,3,2,15,5,10,false,-57.56767679519668,-7.068421917498544,#36B8C9,-75.64148604794534,-26.04545235657254,#19A5E6,-68.71390284133648,-13.35662967635813,#26B8D9,-68.71390284133648,-13.35662967635813,#26B8D9
3618-3,1459887434556,44,further,target,163,0,50,1,2,distr1,75,12,50,2,1,distr2,212,93,50,3,3,14,28,45,true,0,0,#808080,3.105828541230249,11.59110991546882,#878F70,-78.86847294254763,-49.28249157368805,#0978F6,0,0,#808080
3618-3,1459887459644,45,closer,target,342,25,50,2,3,distr2,333,33,50,1,1,distr1,291,6,50,3,2,15,5,17,true,23.776412907378838,-7.725424859373691,#9F6073,2.150207697271802,-5.601482558983211,#857887,29.403215298216136,-14.98168649140505,#AA557B,23.776412907378838,-7.725424859373691,#9F6073
3618-3,1459887475417,46,equal,target,276,86,50,2,3,distr2,220,59,50,3,2,distr1,128,49,50,1,1,62,23,59,true,8.989447841018157,-85.52888300167152,#9512ED,-30.167412290957255,38.61252692672938,#41BE52,-45.196622144019706,-37.92446897150582,#3466CB,8.989447841018157,-85.52888300167152,#9512ED
3618-3,1459887529139,47,closer,distr1,12,43,50,1,1,distr2,358,48,50,2,2,target,353,23,50,3,3,13,12,9,false,22.82856148775041,-2.8029948983183863,#9D6269,42.060346831553645,8.940202705163651,#B65F49,47.970759696916595,-1.6751758417200395,#BD4246,42.060346831553645,8.940202705163651,#B65F49
3618-3,1459887550602,48,further,target,308,12,50,3,3,distr1,30,0,50,1,1,distr2,47,99,50,2,2,17,53,38,true,7.387937703907902,-9.456129043280662,#8F708B,0,0,#808080,67.51783764618735,72.40401646029788,#FEC701,7.387937703907902,-9.456129043280662,#8F708B
3618-3,1459887593226,49,closer,target,349,48,50,1,3,distr2,339,75,50,2,1,distr1,318,37,50,3,2,16,7,16,true,47.118104805487874,-9.158831778074145,#BD4259,27.496358542663586,-24.757832435277752,#AF5092,70.01853198729012,-26.877596215897558,#DF2063,47.118104805487874,-9.158831778074145,#BD4259
3618-3,1459887616168,50,further,target,105,69,50,1,1,distr2,169,5,50,2,2,distr1,126,51,50,3,3,8,34,29,true,-17.858514112073937,66.64888201394571,#54D728,-29.977047866916124,41.25986671312232,#3EC14B,-4.90813591723832,0.9540449768827248,#798684,-17.858514112073937,66.64888201394571,#54D728
5957-a,1459883306369,1,equal,target,35,98,50,3,3,distr1,108,76,50,1,2,distr2,321,3,50,2,1,51,35,45,true,80.27690034032119,56.210490762402515,#FC9403,-23.485291572496,72.28029523843168,#45E01F,2.3314378843709114,-1.8879611731495136,#837C81,80.27690034032119,56.210490762402515,#FC9403
5957-a,1459883323645,2,further,target,349,20,50,1,2,distr1,300,15,50,3,1,distr2,147,15,50,2,3,11,42,33,true,19.63254366895328,-3.816179907530893,#99666F,7.500000000000002,-12.990381056766578,#936C93,-12.580058519181357,8.16958552522541,#6C937E,19.63254366895328,-3.816179907530893,#99666F
5957-a,1459883333311,3,equal,target,108,86,50,3,3,distr2,297,38,50,2,2,distr1,162,40,50,1,1,26,94,47,true,-26.575461516245472,81.79086040138321,#3EED12,-38.04226065180614,12.3606797749979,#4DB394,17.251638990102773,-33.85824791915798,#AB4FB0,-26.575461516245472,81.79086040138321,#3EED12
5957-a,1459883347457,4,further,distr1,76,81,50,3,2,target,78,58,50,2,3,distr2,335,2,50,1,1,7,36,41,false,12.058878067430049,56.73256084256072,#9DC936,19.59567354357308,78.59395382835571,#B0E718,1.8126155740733,-0.8452365234813984,#827D7F,19.59567354357308,78.59395382835571,#B0E718
5957-a,1459883359446,5,further,target,156,9,50,1,1,distr2,36,48,50,3,3,distr1,112,13,50,2,2,9,28,26,true,-8.221909118783406,3.660629787682204,#748B82,-4.869885714406857,12.053390109368237,#73906F,38.83281572999748,28.21369211003871,#BD8C42,-8.221909118783406,3.660629787682204,#748B82
5957-a,1459883372073,6,closer,target,136,90,50,1,1,distr1,153,94,50,3,3,distr2,78,71,50,2,2,8,13,18,true,-64.74058203047862,62.51925334130974,#0DF24A,-83.75461327370657,42.6751069755174,#08F78B,14.76173004806092,69.44847965210019,#A4DA25,-64.74058203047862,62.51925334130974,#0DF24A
5957-a,1459883380010,7,closer,target,319,57,50,2,3,distr2,272,41,50,3,2,distr1,287,72,50,1,1,13,16,10,true,43.018446072698,-37.39536465245892,#C8379A,21.050762740037044,-68.85394242933855,#B424DB,1.4308793648025526,-40.975023907782926,#834BB4,43.018446072698,-37.39536465245892,#C8379A
5957-a,1459883387137,8,equal,target,297,55,50,1,3,distr1,172,64,50,2,1,distr2,359,40,50,3,2,53,28,64,true,24.969477485675064,-49.005358830360244,#BF39C6,-63.3771563994605,8.907078461444181,#2ED1BB,39.99390780625565,-0.6980962574913424,#B34D4E,24.969477485675064,-49.005358830360244,#BF39C6
5957-a,1459883402722,9,closer,distr1,112,33,50,2,1,target,138,53,50,3,2,distr2,123,71,50,1,3,8,10,15,false,-39.38667575030188,35.463922137019495,#3CC364,-12.362017582725098,30.597067200703986,#61AA55,-38.66937148606692,59.54561032412511,#25DA2E,-12.362017582725098,30.597067200703986,#61AA55
5957-a,1459883421129,10,closer,target,250,9,50,1,2,distr1,14,3,50,2,3,distr2,222,19,50,3,1,12,7,16,true,-3.078181289931017,-8.457233587073176,#78748B,2.9108871788279895,0.7257656867990032,#837D7C,-14.11975168407049,-12.713481520818306,#677698,-3.078181289931017,-8.457233587073176,#78748B
5957-a,1459883429829,11,equal,target,29,42,50,3,1,distr2,309,83,50,1,3,distr1,128,79,50,2,2,48,47,103,true,36.73402769985462,20.362004050346158,#B57E4A,-48.637256550727,62.25284953493104,#1BE436,52.23359245713651,-64.50311480092857,#E916CA,36.73402769985462,20.362004050346158,#B57E4A
5957-a,1459883443343,12,closer,target,114,29,50,2,3,distr2,151,72,50,3,2,distr1,124,52,50,1,1,10,15,10,true,-11.795362649198207,26.492818271635425,#62A45B,-29.07803098047883,43.10995377286217,#3DC246,-62.972618914036495,34.90629265773627,#24DB83,-11.795362649198207,26.492818271635425,#62A45B
5957-a,1459883453592,13,closer,target,63,62,50,2,2,distr2,82,72,50,1,1,distr1,71,32,50,3,3,14,10,16,true,28.147410983851906,55.242404499678806,#C7CF30,10.418180942629016,30.256594419178136,#99A857,10.020463269124713,71.29930094939307,#98DB24,28.147410983851906,55.242404499678806,#C7CF30
5957-a,1459883461976,14,further,target,303,12,50,2,2,distr2,151,37,50,3,3,distr1,124,0,50,1,1,17,40,26,true,6.53566842018032,-10.06404681534509,#8F708D,0,0,#808080,-32.36092916415764,17.937955949114475,#50AF81,6.53566842018032,-10.06404681534509,#8F708D
5957-a,1459883476588,15,closer,target,276,17,50,2,3,distr2,254,15,50,1,2,distr1,230,6,50,3,1,15,5,12,true,1.7769838755501008,-16.90687222126065,#846A95,-3.856725658119237,-4.596266658713867,#787A87,-4.1345603372549835,-14.418925439074783,#756C93,1.7769838755501008,-16.90687222126065,#846A95
5957-a,1459883483894,16,equal,target,44,39,50,2,3,distr1,163,38,50,1,2,distr2,245,88,50,3,1,30,70,56,true,28.054252213207395,27.091676447900895,#B1974E,-36.33958072659535,11.110124779463991,#4FB094,-37.19040703318153,-79.75508525922521,#220FF0,28.054252213207395,27.091676447900895,#B1974E
5957-a,1459883490517,17,closer,target,214,24,50,2,3,distr2,179,11,50,3,1,distr1,351,1,50,1,2,15,17,14,true,-19.896901741321003,-13.420629683297921,#617B9E,0.9876883405951377,-0.15643446504023112,#817E7F,-10.998324646720304,0.19197647081011782,#718E8D,-19.896901741321003,-13.420629683297921,#617B9E
5957-a,1459883509180,18,further,target,135,80,50,2,1,distr1,96,88,50,3,3,distr2,50,79,50,1,2,7,31,27,true,-56.5685424949238,56.568542494923804,#19E64D,-9.198504767553512,87.51792679240805,#69F00F,50.78022116523661,60.51751100639926,#E4C31B,-56.5685424949238,56.568542494923804,#19E64D
5957-a,1459883521164,19,equal,target,148,17,50,1,3,distr1,234,75,50,2,2,distr2,355,93,50,3,1,47,54,49,true,-14.416817634659242,9.008627491964484,#6A957E,-44.08389392193549,-60.67627457812105,#2033DF,92.64610692253234,-8.105484075532223,#F6091D,-14.416817634659242,9.008627491964484,#6A957E
5957-a,1459883529268,20,equal,target,43,96,50,1,1,distr1,95,45,50,3,2,distr2,13,48,50,2,3,33,35,54,true,70.20995535544037,65.47184256599985,#FAB505,-3.9220084236446207,44.82876141412855,#76B946,46.76976310969129,10.79765060850552,#BD5D42,70.20995535544037,65.47184256599985,#FAB505
5957-a,1459883540568,21,further,target,350,21,50,2,2,distr2,105,34,50,1,1,distr1,28,11,50,3,3,19,50,27,true,20.680962813256368,-3.646611731005538,#9A656E,9.712423521448198,5.164187190644799,#8E7F71,-8.799847533485709,32.84147809382832,#6AAB54,20.680962813256368,-3.646611731005538,#9A656E
5957-a,1459883549816,22,equal,target,116,10,50,1,2,distr1,164,96,50,2,1,distr2,53,61,50,3,3,30,28,34,true,-4.383711467890775,8.98794046299167,#748C73,-92.28112281007861,26.461186158431925,#05FAB9,36.71071641227494,48.71676611288486,#CDBB32,-4.383711467890775,8.98794046299167,#748C73
5957-a,1459883557133,23,equal,target,63,69,50,2,3,distr1,174,39,50,1,2,distr2,121,53,50,3,1,36,21,25,true,31.325344482028733,61.479450168997374,#CFD728,-38.78635391936266,4.076610067438495,#4EB1A7,-27.297017970232876,45.429866937211955,#3CC33E,31.325344482028733,61.479450168997374,#CFD728
5957-a,1459883568274,24,closer,target,92,99,50,3,1,distr2,113,77,50,2,2,distr1,146,78,50,1,3,13,8,9,true,-3.4550501735475945,98.93969187489049,#77FE01,-64.66493065929325,43.61704647071826,#1CE372,-30.08629689367408,70.8788737158379,#34E21D,-3.4550501735475945,98.93969187489049,#77FE01
5957-a,1459883582977,25,further,target,292,24,50,1,3,distr2,134,22,50,3,2,distr1,240,35,50,2,1,17,40,46,true,8.990558241981887,-22.252412509602898,#96619E,-17.500000000000014,-30.310889132455344,#5353AC,-15.282484150097941,15.825475607450324,#639C71,8.990558241981887,-22.252412509602898,#96619E
5957-a,1459883594754,26,closer,target,231,68,50,3,1,distr2,242,23,50,1,2,distr1,256,47,50,2,3,8,15,12,true,-42.79378659138897,-52.845925379074,#2943D6,-11.370329093184386,-45.60389913497183,#6444BB,-10.797845944075487,-20.30779463575532,#64629D,-42.79378659138897,-52.845925379074,#2943D6
5957-a,1459883611711,27,further,target,5,23,50,1,3,distr1,280,14,50,3,1,distr2,21,86,50,2,2,18,22,37,true,22.912478056110146,2.0045820831961376,#9D6762,2.4310744873370194,-13.787308542170914,#856E91,80.28791667875934,30.819643660895824,#ED5F12,22.912478056110146,2.0045820831961376,#9D6762
5957-a,1459883622220,28,equal,target,234,74,50,2,2,distr2,103,25,50,1,3,distr1,175,78,50,3,1,61,59,26,true,-43.49610866964302,-59.8672575837461,#2134DE,-77.70318645115616,6.798147934317339,#1CE3D2,-5.623776358596626,24.359251619630882,#729F60,-43.49610866964302,-59.8672575837461,#2134DE
5957-a,1459883632846,29,closer,target,198,10,50,3,3,distr1,168,18,50,2,1,distr2,188,24,50,1,2,13,10,8,true,-9.510565162951536,-3.0901699437494727,#73858C,-17.606656813208502,3.742410434719668,#69968D,-23.766433649797687,-3.3401544230415725,#61969E,-9.510565162951536,-3.0901699437494727,#73858C
5957-a,1459883646449,30,further,target,94,58,50,2,1,distr1,103,71,50,1,3,distr2,42,5,50,3,2,5,32,35,true,-4.045875477159269,57.858714915069804,#76C936,-15.971524858414417,69.1802745997517,#58DA25,3.715724127386971,3.345653031794291,#868279,-4.045875477159269,57.858714915069804,#76C936
5957-a,1459883653256,31,equal,target,284,23,50,2,1,distr1,28,15,50,3,2,distr2,70,45,50,1,3,30,64,28,true,5.564203598792352,-22.31680170434792,#8D629D,13.244213892883906,7.042073441788362,#937E6C,15.390906449655096,42.286167935365874,#A6B946,5.564203598792352,-22.31680170434792,#8D629D
5957-a,1459883660251,32,equal,target,280,66,50,3,2,distr1,202,83,50,1,3,distr2,353,70,50,2,1,41,35,53,true,11.460779726017378,-64.99731169880573,#9C2BD4,-76.95625992904336,-31.092347253520696,#169CE9,69.47823061489255,-8.530854038360307,#D9263B,11.460779726017378,-64.99731169880573,#9C2BD4
5957-a,1459883686055,33,further,target,49,1,50,1,2,distr1,94,5,50,2,3,distr2,104,70,50,3,1,7,35,32,true,0.6560590289905073,0.754709580222772,#81807E,-0.3487823687206266,4.987820251299121,#7F8679,-16.934532691976745,67.92070083931975,#56D926,0.6560590289905073,0.754709580222772,#81807E
5957-a,1459883695960,34,closer,distr1,261,25,50,2,1,distr2,280,31,50,3,3,target,211,20,50,1,2,15,19,6,false,-17.143346014042248,-10.300761498201084,#667F99,-3.910861626005776,-24.69220851487844,#76609F,5.383093507674829,-30.52904034337845,#8D58A7,-3.910861626005776,-24.69220851487844,#76609F
5957-a,1459883706882,35,closer,target,92,66,50,1,2,distr1,143,89,50,3,3,distr2,125,33,50,2,1,11,15,18,true,-2.303366782365063,65.95979458326032,#7AD42B,-71.07856039420906,53.56153706053229,#0EF165,-18.928022399584524,27.032017461536725,#55AA5C,-2.303366782365063,65.95979458326032,#7AD42B
5957-a,1459883714893,36,equal,target,356,21,50,3,2,distr2,218,58,50,1,3,distr1,148,42,50,2,1,52,32,48,true,20.948845055456307,-1.4648859486266383,#9A6568,-35.618020038569895,22.256609097794605,#4AB57C,-45.704623709189875,-35.708365568888176,#366CC9,20.948845055456307,-1.4648859486266383,#9A6568
5957-a,1459883721551,37,equal,target,40,64,50,3,2,distr1,169,47,50,2,1,distr2,292,56,50,1,3,39,63,49,true,49.02684435961459,41.13840701993851,#D19B2E,-46.1364776220402,8.968022782697613,#44BBA5,20.97796923129107,-51.922295855740096,#B438C7,49.02684435961459,41.13840701993851,#D19B2E
5957-a,1459883730296,38,further,target,319,62,50,2,2,distr2,191,20,50,1,3,distr1,323,40,50,3,1,6,33,33,true,46.791993973811856,-40.675659797411456,#CF309C,31.945420401891713,-24.072600926081932,#B34D8B,-19.63254366895328,-3.8161799075308944,#669099,46.791993973811856,-40.675659797411456,#CF309C
5957-a,1459883739358,39,equal,target,6,47,50,3,1,distr1,173,54,50,1,2,distr2,305,4,50,2,3,59,24,40,true,46.74252908230884,4.912837773579713,#BB5044,-53.597492188631385,6.580944543877967,#3BC4B4,2.294305745404184,-3.276608177155967,#857A84,46.74252908230884,4.912837773579713,#BB5044
5957-a,1459883751868,40,further,target,78,82,50,1,1,distr2,304,65,50,2,2,distr1,93,72,50,3,3,7,94,96,true,17.048758647056275,80.20810326017205,#A9E817,-3.7681888494919566,71.90132650232931,#76DB24,36.347538725598554,-53.88744221607771,#D22DC7,17.048758647056275,80.20810326017205,#A9E817
5957-a,1459883758654,41,equal,target,37,38,50,2,2,distr2,211,94,50,1,1,distr1,177,76,50,3,3,41,51,42,true,30.34814938179713,22.868970879777834,#B08B4F,-75.89584464134761,3.9775326744637294,#1FE0D7,-80.57372626599856,-48.41357904154509,#087CF7,30.34814938179713,22.868970879777834,#B08B4F
5957-a,1459883764683,42,further,target,199,63,50,1,2,distr2,114,36,50,2,3,distr1,173,15,50,3,1,19,46,23,true,-59.567670262756955,-20.510793730800877,#2F9DD0,-14.88819227461983,1.828040151077213,#6C938E,-14.642519150728809,32.88763647513363,#5BAD52,-59.567670262756955,-20.510793730800877,#2F9DD0
5957-a,1459883777806,43,closer,target,184,0,50,1,3,distr1,248,7,50,2,2,distr2,183,7,50,3,1,9,8,15,true,0,0,#808080,-2.622246153911386,-6.490286981967511,#797788,-6.9904067432820165,-0.36635169370060494,#778888,0,0,#808080
5957-a,1459883786330,44,closer,target,221,65,50,2,1,distr1,271,35,50,3,3,distr2,203,14,50,1,2,17,16,17,true,-49.05612271448019,-42.64383688438296,#2D61D2,0.6108342253049095,-34.99466933047369,#8153AC,-12.887067948334165,-5.47023579884983,#6E8491,-49.05612271448019,-42.64383688438296,#2D61D2
5957-a,1459883802661,45,further,distr1,40,23,50,2,3,distr2,325,89,50,1,1,target,340,4,50,3,2,19,26,45,false,3.7587704831436337,-1.3680805733026744,#857A7E,17.619022191736494,14.784115022790402,#9D8962,72.90453194172025,-51.048302835243135,#F10E92,17.619022191736494,14.784115022790402,#9D8962
5957-a,1459883815124,46,closer,target,206,11,50,3,1,distr1,183,27,50,2,2,distr2,198,25,50,1,3,16,8,11,true,-9.886734509290836,-4.822082614679852,#71818E,-26.962997438373492,-1.4130708185594762,#5D9EA2,-23.77641290737884,-7.725424859373682,#608C9F,-9.886734509290836,-4.822082614679852,#71818E
5957-a,1459883821554,47,equal,target,338,41,50,1,2,distr1,63,49,50,3,1,distr2,39,12,50,2,3,62,31,25,true,38.01453803723828,-15.358870330052406,#B44B72,22.245534487237798,43.659319685230024,#B8BE41,9.32575153748365,7.551844692598049,#8F8470,38.01453803723828,-15.358870330052406,#B44B72
5957-a,1459883837197,48,further,target,204,20,50,3,1,distr2,150,84,50,1,3,distr1,201,52,50,2,2,9,43,48,true,-18.270909152852017,-8.134732861516005,#668599,-48.54618217785449,-18.635133376355622,#3D93C2,-72.74613391789285,41.99999999999999,#14EB80,-18.270909152852017,-8.134732861516005,#668599
5957-a,1459883849739,49,further,target,289,35,50,3,2,distr1,261,50,50,2,1,distr2,82,8,50,1,3,12,43,49,true,11.394885406000471,-33.0931501459761,#9C53AC,-7.821723252011552,-49.38441702975688,#6C40BF,1.1133848076805237,7.922144549932563,#828A75,11.394885406000471,-33.0931501459761,#9C53AC
