gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,oneMentioned,theMentioned,fullSentence,noLevelMentioned,,,,,,,,,,,
0082-3,1455301552477,27,subSuperTrial,basic23,mnMs,target,3,3,candy,snack,pretzels,distractor,4,4,NA,snack,elephant,distractor,2,2,NA,animal,melts in your mouth,,1455301549130,melts in your mouth,mnMs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301574673,29,subSuperTrial,basic12,poloShirt,target,4,4,shirt,clothing,gloves,distractor,2,3,NA,clothing,campShirt,distractor,3,2,shirt,clothing,pullover,,1455301571283,pullover,poloShirt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301600087,31,subSuperTrial,basic22,eagle,target,2,2,bird,animal,horse,distractor,4,4,NA,animal,kitten,distractor,3,3,NA,animal,flying animal,,1455301597691,flying animal,eagle,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0082-3,1455301622640,34,subSuperTrial,basic33,hawaiiShirt,target,2,4,shirt,clothing,bookcase,distractor,4,2,NA,furniture,ambulance,distractor,3,3,NA,vehicle,something you wear,,1455301620799,something you wear,hawaiiShirt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301654794,37,subSuperTrial,basic22,daisy,target,4,4,flower,plant,pottedPlant,distractor,2,2,NA,plant,rosemary,distractor,3,3,NA,plant,slowerr___flower,,1455301647205___1455301651006,slowerr,daisy,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0082-3,1455301667596,39,subSuperTrial,basic33,convertible,target,2,3,car,vehicle,kitten,distractor,4,4,NA,animal,chips,distractor,3,2,NA,snack,drive,,1455301665783,drive,convertible,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301702131,42,subSuperTrial,basic12,coffeeTable,target,2,3,table,furniture,sideTable,distractor,3,4,table,furniture,bed,distractor,4,2,NA,furniture,for coffee and living room,,1455301699558,for coffee and living room,coffeeTable,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301711053,43,subSuperTrial,basic23,swordFish,target,3,2,fish,animal,hamster,distractor,4,4,NA,animal,popcorn,distractor,2,3,NA,snack,lives in water,,1455301709605,lives in water,swordFish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301769011,46,subSuperTrial,basic12,hummingBird,target,4,2,bird,animal,sparrow,distractor,3,4,bird,animal,cow,distractor,2,3,NA,animal,can fly faster and more pointed,,1455301765593,can fly faster and more pointed,hummingBird,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301792096,48,subSuperTrial,basic33,goldFish,target,3,4,fish,animal,firetruck,distractor,4,2,NA,vehicle,bathrobe,distractor,2,3,NA,clothing,lives in water,,1455301789892,lives in water,goldFish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301798334,49,subSuperTrial,basic23,sunflower,target,2,4,flower,plant,ivy,distractor,4,3,NA,plant,pig,distractor,3,2,NA,animal,flower,,1455301795556,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0082-3,1455301825796,51,subSuperTrial,basic12,clownFish,target,2,4,fish,animal,discusFish,distractor,4,3,fish,animal,rhino,distractor,3,2,NA,animal,lives in water___striped, ,1455301821323,lives in water striped,clownFish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301857361,52,subSuperTrial,basic12,polarBear,target,4,2,bear,animal,koalaBear,distractor,2,4,bear,animal,snake,distractor,3,3,NA,animal,largest animal lives in forest___oops___lives in artic,,1455301839649___1455301845704___1455301852849,largest animal lives in forest,polarBear,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0082-3,1455301868138,53,subSuperTrial,basic22,skittles,target,3,4,candy,snack,cookies,distractor,2,3,NA,snack,chips,distractor,4,2,NA,snack,candy,,1455301866022,candy,skittles,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0082-3,1455301886836,55,subSuperTrial,basic23,picnicTable,target,2,3,table,furniture,bed,distractor,3,4,NA,furniture,chips,distractor,4,2,NA,snack,sit at,,1455301883891,sit at,picnicTable,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301921571,59,subSuperTrial,basic22,dressShirt,target,2,3,shirt,clothing,gloves,distractor,4,2,NA,clothing,bathrobe,distractor,3,4,NA,clothing,wear with pants,,1455301918431,wear with pants,dressShirt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301932403,60,subSuperTrial,basic33,bedsideTable,target,4,3,table,furniture,cow,distractor,3,2,NA,animal,socks,distractor,2,4,NA,clothing,next to bes___bed,,1455301926921___1455301928937,next to bes,bedsideTable,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301943163,61,subSuperTrial,basic23,grizzlyBear,target,2,4,bear,animal,train,distractor,4,3,NA,vehicle,kitten,distractor,3,2,NA,animal,black,,1455301936883,black,grizzlyBear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301973603,65,subSuperTrial,basic12,germanShepherd,target,4,2,dog,animal,hamster,distractor,3,3,NA,animal,greyhound,distractor,2,4,dog,animal,barks___german,,1455301970421,barks german,germanShepherd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455301990954,67,subSuperTrial,basic22,minivan,target,4,4,car,vehicle,ambulance,distractor,3,3,NA,vehicle,train,distractor,2,2,NA,vehicle,family vehicle,,1455301988490,family vehicle,minivan,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
0082-3,1455302005837,69,subSuperTrial,basic22,pug,target,2,3,dog,animal,lion,distractor,3,4,NA,animal,crocodile,distractor,4,2,NA,animal,barks,,1455302003895,barks,pug,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
0082-3,1455302017569,70,subSuperTrial,basic22,parrot,target,3,3,bird,animal,lobster,distractor,4,2,NA,animal,horse,distractor,2,4,NA,animal,talks ,,1455302014619,talks ,parrot,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
9165-a,1455301041191,1,subSuperTrial,basic22,sunflower,target,2,3,flower,plant,ivy,distractor,3,4,NA,plant,pottedPlant,distractor,4,2,NA,plant,flower,,1455301038157,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301053266,2,subSuperTrial,basic23,daisy,target,4,4,flower,plant,iguana,distractor,2,2,NA,animal,rosemary,distractor,3,3,NA,plant,daisy,,1455301052040,daisy,daisy,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301095183,6,subSuperTrial,basic33,pigeon,target,4,3,bird,animal,rosemary,distractor,2,2,NA,plant,train,distractor,3,4,NA,vehicle,pidgeon,,1455301094085,pidgeon,pigeon,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301117637,8,subSuperTrial,basic22,suv,target,2,4,car,vehicle,train,distractor,3,3,NA,vehicle,ambulance,distractor,4,2,NA,vehicle,SUV,,1455301115276,SUV,suv,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301130982,10,subSuperTrial,basic22,pandaBear,target,2,4,bear,animal,horse,distractor,4,3,NA,animal,crocodile,distractor,3,2,NA,animal,panda,,1455301129087,panda,pandaBear,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301138666,11,subSuperTrial,basic12,hummingBird,target,2,3,bird,animal,sparrow,distractor,3,4,bird,animal,iguana,distractor,4,2,NA,animal,hummingbird,,1455301136947,hummingbird,hummingBird,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301153406,13,subSuperTrial,basic33,convertible,target,4,4,car,vehicle,lamp,distractor,2,2,NA,furniture,pretzels,distractor,3,3,NA,snack,car,,1455301150905,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301176518,16,subSuperTrial,basic12,germanShepherd,target,2,3,dog,animal,greyhound,distractor,4,2,dog,animal,horse,distractor,3,4,NA,animal,german shepherd,,1455301174727,german shepherd,germanShepherd,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301182045,17,subSuperTrial,basic33,skittles,target,3,2,candy,snack,motorcycle,distractor,2,4,NA,vehicle,bathrobe,distractor,4,3,NA,clothing,candy,,1455301180737,candy,skittles,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301189546,18,subSuperTrial,basic12,goldFish,target,4,4,fish,animal,discusFish,distractor,2,2,fish,animal,kitten,distractor,3,3,NA,animal,goldfish,,1455301188116,goldfish,goldFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301196736,19,subSuperTrial,basic12,blackBear,target,3,3,bear,animal,rhino,distractor,4,4,NA,animal,koalaBear,distractor,2,2,bear,animal,black bear,,1455301194827,black bear,blackBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301201984,20,subSuperTrial,basic12,rose,target,2,4,flower,plant,ivy,distractor,4,2,NA,plant,lily,distractor,3,3,flower,plant,rose,,1455301200307,rose,rose,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301209580,21,subSuperTrial,basic23,dalmatian,target,3,3,dog,animal,lobster,distractor,4,2,NA,animal,bookcase,distractor,2,4,NA,furniture,dalmatian,,1455301207847,dalmatian,dalmatian,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301223339,23,subSuperTrial,basic22,eagle,target,4,4,bird,animal,rabbit,distractor,3,3,NA,animal,lobster,distractor,2,2,NA,animal,eagle,,1455301221117,eagle,eagle,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301229722,24,subSuperTrial,basic22,polarBear,target,3,2,bear,animal,squirrel,distractor,2,3,NA,animal,iguana,distractor,4,4,NA,animal,polar bear,,1455301227967,polar bear,polarBear,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301243821,26,subSuperTrial,basic23,minivan,target,2,3,car,vehicle,wardrobe,distractor,3,4,NA,furniture,ambulance,distractor,4,2,NA,vehicle,minivan,,1455301242137,minivan,minivan,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301273716,30,subSuperTrial,basic23,picnicTable,target,4,4,table,furniture,crocodile,distractor,2,2,NA,animal,wardrobe,distractor,3,3,NA,furniture,table,,1455301272015,table,picnicTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301306239,35,subSuperTrial,basic23,tShirt,target,3,4,shirt,clothing,bed,distractor,2,2,NA,furniture,socks,distractor,4,3,NA,clothing,shirt,,1455301305026,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301317780,37,subSuperTrial,basic12,lily,distractor,2,4,flower,plant,tulip,target,3,2,flower,plant,rosemary,distractor,4,3,NA,plant,tulip,,1455301315627,tulip,lily,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301323187,38,subSuperTrial,basic33,hawaiiShirt,target,4,2,shirt,clothing,ambulance,distractor,2,4,NA,vehicle,wardrobe,distractor,3,3,NA,furniture,shirt,,1455301322077,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301328905,39,subSuperTrial,basic23,catfish,target,2,2,fish,animal,lobster,distractor,3,4,NA,animal,pretzels,distractor,4,3,NA,snack,catfish,,1455301327393,catfish,catfish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301345523,40,subSuperTrial,basic12,poloShirt,target,2,4,shirt,clothing,campShirt,distractor,4,3,shirt,clothing,gloves,distractor,3,2,NA,clothing,blue shirt___not the button up,,1455301342777,blue shirt not the button up,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301383380,46,subSuperTrial,basic33,diningTable,target,2,2,table,furniture,grasses,distractor,4,3,NA,plant,sheep,distractor,3,4,NA,animal,table,,1455301382257,table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301399293,49,subSuperTrial,basic23,coffeeTable,target,3,3,table,furniture,rosemary,distractor,2,2,NA,plant,lamp,distractor,4,4,NA,furniture,table,,1455301398334,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301408553,51,subSuperTrial,basic33,husky,target,4,2,dog,animal,wardrobe,distractor,3,3,NA,furniture,pottedPlant,distractor,2,4,NA,plant,dog,,1455301407496,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301418482,53,subSuperTrial,basic22,parrot,target,2,4,bird,animal,hamster,distractor,3,3,NA,animal,lobster,distractor,4,2,NA,animal,parrot,,1455301416947,parrot,parrot,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301430406,55,subSuperTrial,basic23,dressShirt,target,4,4,shirt,clothing,rosemary,distractor,3,3,NA,plant,gloves,distractor,2,2,NA,clothing,shirt,,1455301428764,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301443837,57,subSuperTrial,basic33,sportsCar,target,3,3,car,vehicle,dress,distractor,4,2,NA,clothing,bison,distractor,2,4,NA,animal,car,,1455301441987,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301449376,58,subSuperTrial,basic23,mnMs,target,3,4,candy,snack,rabbit,distractor,2,3,NA,animal,pretzels,distractor,4,2,NA,snack,candy,,1455301447906,candy,mnMs,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301455669,59,subSuperTrial,basic22,jellyBeans,target,4,2,candy,snack,chips,distractor,2,3,NA,snack,pretzels,distractor,3,4,NA,snack,jelly beans,,1455301454566,jelly beans,jellyBeans,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301489717,64,subSuperTrial,basic12,swordFish,target,2,3,fish,animal,discusFish,distractor,3,4,fish,animal,squirrel,distractor,4,2,NA,animal,swordfish,,1455301488607,swordfish,swordFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301498571,66,subSuperTrial,basic22,pug,target,3,4,dog,animal,snake,distractor,2,2,NA,animal,squirrel,distractor,4,3,NA,animal,dog,,1455301497577,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301514143,69,subSuperTrial,basic33,gummyBears,target,4,3,candy,snack,rabbit,distractor,3,2,NA,animal,gloves,distractor,2,4,NA,clothing,gummi bears,,1455301513076,gummi bears,gummyBears,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301520730,70,subSuperTrial,basic12,clownFish,target,3,4,fish,animal,bison,distractor,2,3,NA,animal,discusFish,distractor,4,2,fish,animal,clownfish,,1455301519147,clownfish,clownFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301526845,71,subSuperTrial,basic33,grizzlyBear,target,2,2,bear,animal,popcorn,distractor,4,3,NA,snack,train,distractor,3,4,NA,vehicle,brown bear,,1455301525948,brown bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
9165-a,1455301538847,72,subSuperTrial,basic22,bedsideTable,target,3,2,table,furniture,wardrobe,distractor,4,4,NA,furniture,lamp,distractor,2,3,NA,furniture,two drawer nightstand,,1455301537277,two drawer nightstand,bedsideTable,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455300983293,1,subSuperTrial,basic22,goldFish,target,4,2,fish,animal,rabbit,distractor,2,3,NA,animal,cow,distractor,3,4,NA,animal,It is the goldfish,,1455300980887,It is the goldfish,goldFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301002999,3,subSuperTrial,basic33,sportsCar,target,3,3,car,vehicle,popcorn,distractor,2,4,NA,snack,bathrobe,distractor,4,2,NA,clothing,Car,,1455301002005,Car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301011051,4,subSuperTrial,basic12,husky,target,2,2,dog,animal,greyhound,distractor,4,4,dog,animal,crocodile,distractor,3,3,NA,animal,Wolf,,1455301009558,Wolf,husky,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301049463,9,subSuperTrial,basic12,convertible,target,3,3,car,vehicle,motorcycle,distractor,2,4,NA,vehicle,sedan,distractor,4,2,car,vehicle,Grey car,,1455301047987,Grey car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301054939,10,subSuperTrial,basic22,diningTable,target,2,3,table,furniture,wardrobe,distractor,4,2,NA,furniture,lamp,distractor,3,4,NA,furniture,Table,,1455301053471,Table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301067089,12,subSuperTrial,basic33,suv,target,4,2,car,vehicle,wardrobe,distractor,3,4,NA,furniture,chips,distractor,2,3,NA,snack,Car,,1455301065719,Car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301075900,13,subSuperTrial,basic23,swordFish,target,2,3,fish,animal,elephant,distractor,3,2,NA,animal,lamp,distractor,4,4,NA,furniture,Swordfish,,1455301074504,Swordfish,swordFish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301092650,16,subSuperTrial,basic12,tulip,target,3,4,flower,plant,pottedPlant,distractor,2,3,NA,plant,lily,distractor,4,2,flower,plant,red rose,,1455301090869,red rose,tulip,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301113294,19,subSuperTrial,basic33,pug,target,2,2,dog,animal,ambulance,distractor,3,3,NA,vehicle,cookies,distractor,4,4,NA,snack,dog,,1455301111624,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301119590,20,subSuperTrial,basic33,sunflower,target,2,3,flower,plant,pig,distractor,3,4,NA,animal,train,distractor,4,2,NA,vehicle,flower,,1455301117599,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301124794,21,subSuperTrial,basic33,blackBear,target,4,4,bear,animal,dress,distractor,3,2,NA,clothing,bookcase,distractor,2,3,NA,furniture,bear,,1455301123279,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301133714,22,subSuperTrial,basic12,grizzlyBear,target,2,2,bear,animal,iguana,distractor,3,3,NA,animal,koalaBear,distractor,4,4,bear,animal,brown bear,,1455301132182,brown bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301139850,23,subSuperTrial,basic33,dressShirt,target,2,2,shirt,clothing,pottedPlant,distractor,3,3,NA,plant,hamster,distractor,4,4,NA,animal,shirt,,1455301137995,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301151824,25,subSuperTrial,basic22,clownFish,target,2,4,fish,animal,lobster,distractor,4,3,NA,animal,rabbit,distractor,3,2,NA,animal,fish,,1455301149275,fish,clownFish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301180131,29,subSuperTrial,basic33,hummingBird,target,2,4,bird,animal,chips,distractor,3,2,NA,snack,motorcycle,distractor,4,3,NA,vehicle,bird,,1455301178621,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301185495,30,subSuperTrial,basic23,daisy,target,4,2,flower,plant,rosemary,distractor,3,3,NA,plant,firetruck,distractor,2,4,NA,vehicle,flower,,1455301184187,flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301203519,33,subSuperTrial,basic23,mnMs,target,3,3,candy,snack,lion,distractor,2,4,NA,animal,popcorn,distractor,4,2,NA,snack,candy,,1455301202536,candy,mnMs,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301216691,35,subSuperTrial,basic23,tShirt,target,4,2,shirt,clothing,socks,distractor,2,3,NA,clothing,horse,distractor,3,4,NA,animal,shirt,,1455301215465,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301243730,40,subSuperTrial,basic22,pandaBear,target,3,4,bear,animal,lobster,distractor,2,3,NA,animal,pig,distractor,4,2,NA,animal,panda,,1455301241288,panda,pandaBear,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301249729,41,subSuperTrial,basic23,coffeeTable,target,4,2,table,furniture,kitten,distractor,3,4,NA,animal,bookcase,distractor,2,3,NA,furniture,table,,1455301247935,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1749-c,1455301261669,43,subSuperTrial,basic33,jellyBeans,target,2,2,candy,snack,wardrobe,distractor,4,3,NA,furniture,lobster,distractor,3,4,NA,animal,candy,,1455301260419,candy,jellyBeans,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
