gameid,roundNum,sender,tangramRef,pos,numWords,clauses,nouns,prepositions,verbs,determiners,pronouns,adjectives,adverbs,numbers,others,tags,acl
1447-6,6,matcher,None,"[u'UH', u'FW', u'VB', u'PRP', u'RB', u'.']",6,False,0,0,1,0,1,0,1,0,2,"[u'ROOT', u'discourse', u'dep', u'dobj', u'advmod', u'punct']",False
1447-6,6,director,None,"[u'RB', u'NN', u'RP', u'TO', u'DT', u'NN', u',', u'VBG', u'TO', u'DT', u'NN']",11,True,3,0,1,2,0,0,2,0,2,"[u'ROOT', u'advmod', u'compound:prt', u'case', u'det', u'nmod:to', u'punct', u'xcomp', u'case', u'det', u'nmod:to']",False
1447-6,6,director,F,"[u'LS', u'.', u'VBG', u'RB', u'IN', u'DT', u'NN']",7,False,1,1,1,1,0,0,1,0,1,"[u'ROOT', u'punct', u'ROOT', u'compound:prt', u'case', u'det', u'nmod:against']",False
1447-6,6,director,C,"[u'LS', u'.', u'NNS', u'JJ', u'NN']",5,False,2,0,0,0,0,1,0,0,1,"[u'ROOT', u'punct', u'ROOT', u'amod', u'dep']",False
1447-6,6,director,H,"[u'CD', u'.', u'JJ', u'NN', u',', u'NN', u'VBD', u'IN', u'NN']",9,False,3,1,1,0,0,1,0,1,0,"[u'ROOT', u'punct', u'ROOT', u'amod', u'punct', u'appos', u'acl', u'case', u'nmod:on']",True
1447-6,6,director,G,"[u'CD', u'.', u'NN', u'NN']",4,False,2,0,0,0,0,0,0,1,0,"[u'ROOT', u'punct', u'ROOT', u'dobj']",False
1447-6,6,director,L,"[u'CD', u'.', u'NNS', u'JJ', u',', u'VBG', u'TO', u'DT', u'NN']",9,True,2,0,1,1,0,1,0,1,1,"[u'ROOT', u'punct', u'ROOT', u'nsubj', u'punct', u'xcomp', u'case', u'det', u'nmod:to']",False
1447-6,6,director,I,"[u'NN', u',', u'NN', u',', u'CD', u'NNS', u'IN', u'NN']",8,False,4,1,0,0,0,0,0,1,0,"[u'ROOT', u'punct', u'appos', u'punct', u'nummod', u'appos', u'case', u'nmod:on']",False
1447-6,6,director,K,"[u'CD', u'.', u'VBG', u'VBG', u'TO', u'DT', u'NN', u',', u'NN', u'RB', u'VBD']",11,True,2,0,3,1,0,0,1,1,1,"[u'ROOT', u'punct', u'ROOT', u'advcl', u'advcl', u'case', u'det', u'nmod:to', u'punct', u'nsubj', u'neg']",False
1447-6,6,director,J,"[u'CD', u'NN', u'IN', u'NN', u'IN', u'NN']",6,False,3,2,0,0,0,0,0,1,0,"[u'ROOT', u'nummod', u'case', u'nmod:with', u'case', u'nmod:on']",False
1447-6,6,director,B,"[u'CD', u'.', u'VBG', u'TO', u'DT', u'NN', u',', u'NN', u'VBD']",9,True,2,0,2,1,0,0,0,1,1,"[u'ROOT', u'punct', u'ROOT', u'advcl', u'case', u'det', u'nmod:to', u'punct', u'nsubj']",False
1447-6,6,director,D,"[u'CD', u'VBG', u'TO', u'DT', u'NN']",5,False,1,0,1,1,0,0,0,1,1,"[u'ROOT', u'dep', u'case', u'det', u'nmod:to']",False
4396-5,1,matcher,None,"[u'NN', u'RB', u'.']",3,False,1,0,0,0,0,0,1,0,0,"[u'ROOT', u'dep', u'punct']",False
4396-5,1,director,J,"[u'CD', u'VBZ', u'DT', u'JJ', u'NN', u'VBG', u'TO', u'DT', u'NN']",9,False,2,0,2,2,0,1,0,1,1,"[u'ROOT', u'nsubj', u'cop', u'det', u'amod', u'acl', u'case', u'det', u'nmod:to']",True
4396-5,1,matcher,None,"[u'WRB', u'VBZ', u'VBG', u'NN', u'.']",5,False,1,0,2,0,0,0,1,0,0,"[u'ROOT', u'advmod', u'amod', u'nsubj', u'punct']",False
4396-5,1,director,F,"[u'CD', u'VBZ', u'IN', u'DT', u'NN', u'VBG']",6,False,1,1,2,1,0,0,0,1,0,"[u'ROOT', u'nummod', u'case', u'det', u'nmod:like', u'acl']",True
4396-5,1,matcher,C,"[u'WRB', u'VBZ', u'VBG', u'RP', u'NN', u'IN', u'NNS', u'IN', u'DT', u'WRB', u'NN', u'.']",12,False,3,2,2,1,0,0,3,0,0,"[u'ROOT', u'advmod', u'aux', u'compound:prt', u'dobj', u'case', u'nmod:with', u'case', u'det', u'amod', u'nmod:in', u'punct']",False
4396-5,1,director,C,"[u'PRP', u'VBP', u'DT', u'VBZ', u'CD']",5,True,0,0,2,1,1,0,0,1,0,"[u'ROOT', u'nsubj', u'mark', u'cop', u'ccomp']",False
4396-5,1,matcher,None,"[u'WRB', u'VBZ', u'NN', u'IN', u'JJ', u'NN', u'CC', u'CD', u'NN', u'RB', u'.']",11,False,3,1,1,0,0,1,2,1,0,"[u'ROOT', u'advmod', u'nsubj', u'case', u'amod', u'nmod:with', u'cc', u'nummod', u'nmod:npmod', u'advmod', u'punct']",False
4396-5,1,director,A,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
4396-5,1,matcher,None,"[u'WRB', u'VBZ', u'DT', u'NN', u'VBG', u'CD', u'IN', u'CD', u'NNS', u'IN', u'DT', u'VBN', u'.']",13,False,2,2,3,2,0,0,1,2,0,"[u'ROOT', u'advmod', u'aux', u'det', u'nsubj', u'dobj', u'case', u'nummod', u'nmod:with', u'case', u'det', u'nmod:on', u'punct']",False
4396-5,1,director,I,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
4396-5,1,matcher,None,"[u'WRB', u'VBZ', u'DT', u'JJ', u'CD', u'WDT', u'VBZ', u'IN', u'CD', u'NNS', u'IN', u'NN', u'IN', u'DT', u'JJ', u',', u'RB', u'NN', u'VBG', u'RB', u',', u'RB', u'DT', u'JJ', u'NN', u'.']",26,False,4,3,3,4,0,3,4,2,0,"[u'ROOT', u'advmod', u'det', u'amod', u'nsubj', u'nsubj', u'ref', u'acl:relcl', u'case', u'nummod', u'nmod:like', u'case', u'mwe', u'mwe', u'det', u'amod', u'punct', u'amod', u'nmod:on_top_of', u'acl', u'dobj', u'punct', u'advmod', u'det', u'amod', u'appos', u'punct']",True
4396-5,1,director,K,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
4396-5,1,matcher,None,"[u'WRB', u'VBZ', u'DT', u'CD', u'WDT', u'VBZ', u'IN', u'CD', u'DT', u'NN', u'IN', u'DT', u'NN', u'IN', u'DT', u'JJ', u'VBN', u'IN', u'CD', u'NNS', u'IN', u'DT', u'NN', u'.']",24,False,4,5,3,6,0,1,1,3,0,"[u'ROOT', u'advmod', u'det', u'nsubj', u'nsubj', u'ref', u'acl:relcl', u'case', u'nmod:like', u'det', u'dobj', u'case', u'det', u'nmod:with', u'case', u'det', u'nmod:on', u'acl', u'case', u'nummod', u'nmod:with', u'case', u'det', u'nmod:above', u'punct']",True
4396-5,1,director,E,"[u'CD', u'.']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'punct']",False
4396-5,1,matcher,None,"[u'WP', u'VBZ', u'IN', u'#', u'CD', u'.']",6,False,0,1,1,0,1,0,0,1,0,"[u'ROOT', u'nsubj', u'case', u'dep', u'nmod:in', u'punct']",False
4396-5,1,director,None,"[u'PRP', u'VBZ', u'IN', u'DT', u'NN', u'VBG', u'IN', u'PRP$', u'NNS']",9,False,2,2,2,1,2,0,0,0,0,"[u'ROOT', u'nsubj', u'case', u'det', u'nmod:like', u'acl', u'case', u'nmod:poss', u'nmod:on']",True
4396-5,1,matcher,None,"[u'WDT', u'NN', u'VBZ', u'DT', u'CD', u'WDT', u'VBZ', u'IN', u'NN', u'VBG', u'NNS', u'CC', u'VBG', u'TO', u'DT', u'NN', u'.']",17,False,4,1,4,4,0,0,0,1,1,"[u'ROOT', u'det', u'dobj', u'det', u'nsubj', u'nsubj', u'ref', u'acl:relcl', u'case', u'nmod:like', u'dep', u'dobj', u'cc', u'dep', u'conj:and', u'case', u'det', u'nmod:to', u'punct']",True
4396-5,1,director,L,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
4396-5,1,matcher,None,"[u'WDT', u'NN', u'VBZ', u'DT', u'CD', u'WDT', u'VBZ', u'IN', u'DT', u'NN', u'IN', u'DT', u'CD', u'NN', u'NN', u'IN', u'CD', u'NNS', u'CC', u'IN', u'DT', u'JJ', u'NN', u'.']",24,False,6,4,2,6,0,1,0,3,0,"[u'ROOT', u'det', u'dobj', u'det', u'nsubj', u'nsubj', u'nsubj', u'ref', u'acl:relcl', u'acl:relcl', u'conj:and', u'case', u'det', u'nmod:like', u'case', u'det', u'nummod', u'compound', u'nmod:at', u'case', u'nummod', u'nmod:between', u'cc', u'case', u'det', u'amod', u'nmod:above', u'punct']",True
4396-5,1,director,B,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
4396-5,1,matcher,None,"[u'VBZ', u'CD', u'VBP', u'DT', u'NN', u'VBD', u'NN', u'JJ', u'IN', u'DT', u'NN', u'CC', u'DT', u'NN', u'IN', u'DT', u'JJ', u'NN', u'CC', u'JJ', u'NNS', u'IN', u'DT', u'NN', u'.']",25,True,7,3,3,5,0,3,0,1,0,"[u'ROOT', u'csubj', u'dobj', u'det', u'dobj', u'acl', u'dobj', u'amod', u'case', u'det', u'nmod:on', u'cc', u'det', u'nmod:on', u'conj:and', u'case', u'det', u'amod', u'nmod:on', u'cc', u'amod', u'nmod:on', u'conj:and', u'case', u'det', u'nmod:on', u'punct']",True
4396-5,1,matcher,None,"[u'PRP', u'MD', u'VB', u'CC', u'CD', u'CC', u'CD']",7,False,0,0,2,0,1,0,0,2,0,"[u'ROOT', u'nsubj', u'aux', u'cop', u'case', u'cc', u'conj:or']",False
4396-5,1,director,D,"[u'LS', u'VBZ', u'IN', u'DT', u'NN', u'IN', u'DT', u'NN', u',', u'VBG', u'TO', u'DT', u'NN', u'.']",14,True,3,2,2,3,0,0,0,0,2,"[u'ROOT', u'nsubj', u'case', u'det', u'nmod:like', u'case', u'det', u'nmod:in', u'punct', u'xcomp', u'case', u'det', u'nmod:to', u'punct']",False
4396-5,1,matcher,None,"[u'NN', u',', u'FW', u'VBN', u'RP', u'CD', u'CC', u'CD']",8,False,1,0,1,0,0,0,1,2,1,"[u'ROOT', u'dep', u'punct', u'amod', u'advmod', u'nmod:tmod', u'cc', u'nmod:tmod', u'conj:and']",False
4396-5,1,matcher,None,"[u'RB', u'#', u'CD', u'VBZ', u'DT', u'CD', u'WDT', u'VBZ', u'DT', u'JJ', u'NN', u'IN', u'DT', u'JJ', u'NN', u'.']",16,False,2,1,2,4,0,2,1,2,0,"[u'ROOT', u'dep', u'dep', u'nsubj', u'cop', u'det', u'nsubj', u'ref', u'acl:relcl', u'det', u'amod', u'dobj', u'case', u'det', u'amod', u'nmod:on', u'punct']",True
4396-5,1,matcher,None,"[u'IN', u'DT', u'NN', u'IN', u'DT', u'NN', u'VBD', u'RB', u',', u'NNS', u'RB', u'CC', u'DT', u'NN', u'IN', u'JJ', u'JJ', u'NN', u'.']",19,False,5,3,1,3,0,2,2,0,0,"[u'ROOT', u'case', u'det', u'nmod:like', u'case', u'det', u'nmod:with', u'acl', u'advmod', u'punct', u'nsubj', u'cc', u'det', u'dobj', u'case', u'amod', u'amod', u'nmod:of', u'punct']",True
4396-5,1,director,None,"[u'LS', u'VBP', u'RB', u'VB', u'RB']",5,False,0,0,2,0,0,0,2,0,1,"[u'ROOT', u'nsubj', u'aux', u'neg', u'advmod']",False
4396-5,1,matcher,None,"[u'FW', u'VB', u'JJ', u'NN', u'IN', u'DT', u'JJ', u'NN']",8,False,2,1,1,1,0,2,0,0,1,"[u'ROOT', u'nsubj', u'amod', u'dobj', u'case', u'det', u'amod', u'nmod:on']",False
4396-5,1,matcher,None,"[u'WP', u'VBZ', u'IN', u'PRP$', u'#', u'CD']",6,False,0,1,1,0,2,0,0,1,0,"[u'ROOT', u'nsubj', u'case', u'nmod:poss', u'compound', u'nmod:in']",False
4396-5,1,director,None,"[u'PRP', u'NN', u'IN', u'NNS', u'IN', u'DT', u'NN', u'VBG', u'TO', u'DT', u'NN', u'.', u'NN', u'IN', u'NN', u'.', u'NN', u'NN', u'IN', u'JJ', u'NN']",21,False,9,4,1,2,1,1,0,0,1,"[u'ROOT', u'nsubj', u'advmod', u'case', u'case', u'det', u'nmod:like', u'acl', u'case', u'det', u'nmod:to', u'punct', u'ROOT', u'case', u'nmod:on', u'punct', u'ROOT', u'compound', u'nsubj', u'case', u'nmod:on']",True
4396-5,1,matcher,None,"[u'VBZ', u'#', u'CD', u'DT', u'JJ', u'NN', u'IN', u'DT', u'NN', u'VBD', u'IN', u'DT', u'NN', u',', u'NN', u'NN', u'IN', u'DT', u'NN', u',', u'DT', u'NN', u'IN', u'NN', u'CC', u'DT', u'JJ', u'JJ', u'NN', u'.']",30,False,9,4,2,6,0,3,0,1,0,"[u'ROOT', u'auxpass', u'compound', u'amod', u'det', u'amod', u'nsubjpass', u'case', u'det', u'nmod:with', u'case', u'det', u'amod', u'punct', u'amod', u'nmod:towards', u'case', u'det', u'nmod:towards', u'punct', u'det', u'nmod:towards', u'conj:and', u'case', u'nmod:of', u'cc', u'det', u'amod', u'amod', u'nmod:towards', u'conj:and', u'punct']",False
4396-5,1,director,None,[u'UH'],1,False,0,0,0,0,0,0,0,0,1,[u'ROOT'],False
4396-5,1,matcher,None,"[u'LS', u'VB', u'DT', u'VBP', u'IN', u'NN']",6,True,1,1,2,1,0,0,0,0,1,"[u'ROOT', u'nsubj', u'nsubj', u'cop', u'case', u'ccomp']",False
4396-5,1,matcher,None,"[u'LS', u':', u'JJ', u'NN', u',', u'LS', u':', u'VBG', u'NN', u',', u'LS', u':', u'JJ', u'NNS', u'VBG', u'RB', u',', u'LS', u':', u'JJ', u'NN', u',', u'LS', u':', u'CD', u'NN', u'JJ', u'NNS', u'IN', u'JJ', u'NN', u',', u'CD', u':', u'NN', u'NN']",36,False,9,1,2,0,0,5,1,2,5,"[u'ROOT', u'punct', u'amod', u'dep', u'punct', u'amod', u'punct', u'amod', u'dep', u'punct', u'amod', u'punct', u'compound', u'compound', u'compound', u'dep', u'punct', u'amod', u'punct', u'amod', u'dep', u'punct', u'amod', u'punct', u'nummod', u'nmod:npmod', u'amod', u'dep', u'case', u'amod', u'nmod:over', u'punct', u'amod', u'punct', u'dep', u'dep']",False
4396-5,1,director,None,"[u'DT', u'VBZ', u'JJ']",3,True,0,0,1,1,0,1,0,0,0,"[u'ROOT', u'nsubj', u'xcomp']",False
4396-5,1,matcher,None,"[u'CD', u':', u'JJ', u'NN', u'VBG', u'VBN', u',', u'CD', u':', u'VBG', u'RP', u'NN', u',', u'CD', u':', u'JJ', u'NN', u',', u'CD', u':', u'VBG', u'JJ', u'NN', u'IN', u'NN', u',', u'CD', u':', u'VBG', u'NN', u',', u'CD', u':', u'NN', u'NN']",35,False,8,1,5,0,0,3,1,6,0,"[u'ROOT', u'punct', u'amod', u'nsubj', u'parataxis', u'dobj', u'punct', u'amod', u'punct', u'dep', u'compound:prt', u'dobj', u'punct', u'amod', u'punct', u'amod', u'dep', u'punct', u'amod', u'punct', u'parataxis', u'amod', u'dobj', u'case', u'nmod:in', u'punct', u'amod', u'punct', u'parataxis', u'dobj', u'punct', u'parataxis', u'punct', u'nsubj', u'parataxis']",False
4396-5,1,director,None,"[u'NN', u'CD', u'CC', u'CD']",4,False,1,0,0,0,0,0,0,2,0,"[u'ROOT', u'dobj', u'cc', u'dobj', u'conj:and']",False
4396-5,1,matcher,None,"[u'IN', u'PRP', u'VBP', u'CC', u'VBP', u'DT', u'NNS', u',', u'PRP', u'MD', u'VB', u'DT', u'NN', u'IN', u'NN', u'IN', u'DT', u'JJ', u'NNS']",19,False,4,3,4,3,2,1,0,0,0,"[u'ROOT', u'mark', u'nsubj', u'nsubj', u'advcl:if', u'cc', u'conj:and', u'advcl:if', u'det', u'dobj', u'punct', u'nsubj', u'aux', u'det:qmod', u'mwe', u'mwe', u'dobj', u'case', u'det', u'amod', u'nmod:in']",False
4396-5,1,matcher,None,"[u'CD', u':', u'JJR', u'JJ', u'NN', u',', u'CD', u':', u'JJR', u'JJ', u'NN']",11,False,2,0,0,0,0,4,0,2,0,"[u'ROOT', u'punct', u'amod', u'amod', u'dep', u'punct', u'amod', u'punct', u'amod', u'amod', u'dep']",False
4396-5,1,director,None,"[u'PRP', u'VBP', u'CD', u'CC', u'CD', u'MD', u'VB', u'VBN', u'RB', u'.', u'CD', u'VBZ', u'JJR']",13,True,0,0,5,0,1,1,1,3,0,"[u'ROOT', u'nsubj', u'nsubjpass', u'cc', u'conj:and', u'nsubjpass', u'aux', u'auxpass', u'ccomp', u'advmod', u'punct', u'ROOT', u'nummod', u'nmod:npmod']",False
4396-5,1,matcher,None,"[u'LS', u':', u'JJ', u'NN', u',', u'LS', u':', u'VBG', u'NN', u',', u'LS', u':', u'JJ', u'NNS', u'VBG', u'RB', u',', u'LS', u':', u'VBG', u'JJ', u'NN', u'IN', u'NN', u',', u'LS', u':', u'CD', u'NN', u'JJ', u'NNS', u'IN', u'JJ', u'NN', u',', u'CD', u':', u'NN', u'NN', u'NN', u':', u'DT', u'VBZ', u'JJ', u'CD', u':', u'JJ', u'NN', u'VBG', u'VBN', u',', u'CD', u':', u'VBG', u'RP', u'NN', u',', u'CD', u':', u'JJR', u'JJ', u'NN', u',', u'CD', u':', u'JJR', u'JJ', u'NN', u',', u'CD', u':', u'VBG', u'NN', u',', u'CD', u':', u'NN', u'NN']",78,False,18,2,8,1,0,11,2,8,5,"[u'ROOT', u'punct', u'amod', u'dep', u'punct', u'amod', u'punct', u'amod', u'dep', u'punct', u'amod', u'punct', u'compound', u'compound', u'compound', u'dep', u'punct', u'amod', u'punct', u'amod', u'amod', u'dep', u'case', u'nmod:in', u'punct', u'amod', u'punct', u'nummod', u'nmod:npmod', u'amod', u'dep', u'case', u'amod', u'nmod:over', u'punct', u'amod', u'punct', u'dep', u'compound', u'dep', u'punct', u'det', u'dep', u'amod', u'nmod:tmod', u'punct', u'amod', u'compound', u'compound', u'dep', u'punct', u'amod', u'punct', u'amod', u'amod', u'dep', u'punct', u'amod', u'punct', u'amod', u'amod', u'dep', u'punct', u'amod', u'punct', u'amod', u'amod', u'dep', u'punct', u'amod', u'punct', u'amod', u'dep', u'punct', u'amod', u'punct', u'dep', u'dep']",False
4396-5,1,director,None,"[u'VBZ', u'JJ', u'.']",3,True,0,0,1,0,0,1,0,0,0,"[u'ROOT', u'xcomp', u'punct']",False
4396-5,1,director,None,"[u'PRP', u'VBP', u'DT', u'NNS']",4,False,1,0,1,1,1,0,0,0,0,"[u'ROOT', u'nsubj', u'det', u'dobj']",False
4396-5,1,matcher,None,"[u'VB', u'DT', u'NNS', u'IN', u'DT', u'JJ', u'NNS', u'CC', u'PRP', u'MD', u'VB', u'RB']",12,False,2,1,3,2,1,1,1,0,0,"[u'ROOT', u'det', u'dobj', u'case', u'det', u'amod', u'nmod:on', u'cc', u'nsubj', u'aux', u'nmod:on', u'conj:and', u'advmod']",False
4396-5,2,matcher,None,"[u'CD', u'JJ', u'.']",3,False,0,0,0,0,0,1,0,1,0,"[u'ROOT', u'nsubj', u'punct']",False
4396-5,2,director,None,"[u'RB', u'JJ', u'.']",3,False,0,0,0,0,0,1,1,0,0,"[u'ROOT', u'dep', u'punct']",False
4396-5,2,director,None,"[u'LS', u'.', u'VBG', u'RP', u'NN', u',', u'CD', u'.', u'JJR', u'JJ', u'NN', u',', u'CD', u'.', u'VBG', u'NN', u',', u'CD', u'.', u'JJ', u'NN', u',', u'CD', u'.', u'VBG', u'VBN', u'IN', u'NN', u',', u'CD', u'.', u'CD', u'NN', u'JJ', u'NNS', u'IN', u'JJ', u'NN', u',', u'CD', u'.', u'VBG', u'NN', u',', u'CD', u'.', u'NN', u'CD', u'.', u'JJ', u'NN', u'VBG', u'VBN', u',', u'CD', u'.', u'JJ', u'NNS', u'VBG', u'JJ', u'CD', u'.', u'JJR', u'JJ', u'NN', u'CD', u'.', u'NN', u'NN']",69,True,15,2,8,0,0,10,1,12,1,"[u'ROOT', u'punct', u'ROOT', u'compound:prt', u'dobj', u'punct', u'amod', u'punct', u'ROOT', u'amod', u'amod', u'punct', u'amod', u'punct', u'ROOT', u'amod', u'punct', u'amod', u'punct', u'ROOT', u'amod', u'punct', u'amod', u'punct', u'ROOT', u'csubj', u'case', u'nmod:in', u'punct', u'amod', u'punct', u'ROOT', u'nummod', u'nsubj', u'dobj', u'case', u'amod', u'nmod:over', u'punct', u'amod', u'punct', u'ROOT', u'dobj', u'punct', u'amod', u'punct', u'ROOT', u'nummod', u'punct', u'ROOT', u'amod', u'acl', u'dobj', u'punct', u'amod', u'punct', u'ROOT', u'compound', u'acl', u'advmod', u'nmod:npmod', u'punct', u'ROOT', u'amod', u'amod', u'dep', u'punct', u'ROOT', u'compound']",True
4396-5,2,matcher,None,[u'JJ'],1,False,0,0,0,0,0,1,0,0,0,[u'ROOT'],False
4396-5,3,matcher,None,"[u'DT', u'JJ', u'RB']",3,False,0,0,0,1,0,1,1,0,0,"[u'ROOT', u'nsubj', u'advmod']",False
4396-5,3,director,None,"[u'CD', u'VBG', u'NN', u',', u'CD', u'JJ', u'NN', u',', u'CD', u'CD', u'NN', u'JJ', u'NNS', u'IN', u'JJ', u'NN', u',', u'CD', u'VBG', u'RP', u'NN', u',', u'CD', u'JJR', u'JJ', u'NN', u',', u'CD', u'NN', u'NN', u',', u'CD', u'VBG', u'NN', u',', u'CD', u'VBG', u'VBN', u'IN', u'NN', u',', u'CD', u'JJ', u'NNS', u'VBG', u'JJ', u'CD', u'JJ', u'NN', u'VBG', u'VBN', u',', u'CD', u'NN', u'NN', u'JJ', u'NN']",57,True,16,2,8,0,0,9,1,12,0,"[u'ROOT', u'nummod', u'nsubj', u'punct', u'nummod', u'amod', u'appos', u'punct', u'compound', u'nummod', u'appos', u'acl', u'dobj', u'case', u'amod', u'nmod:over', u'punct', u'nummod', u'nmod:npmod', u'advmod', u'appos', u'punct', u'compound', u'amod', u'amod', u'appos', u'punct', u'nummod', u'compound', u'appos', u'punct', u'nummod', u'amod', u'appos', u'punct', u'nummod', u'appos', u'acl', u'case', u'nmod:in', u'punct', u'nummod', u'compound', u'appos', u'acl', u'advmod', u'nummod', u'amod', u'nmod:npmod', u'advcl', u'dep', u'punct', u'nummod', u'nmod:npmod', u'amod', u'amod', u'dobj']",True
4396-5,4,director,None,"[u'LS', u'.', u'JJR', u'JJ', u'NN', u',', u'CD', u'.', u'VBG', u'RB', u',', u'CD', u'.', u'VBG', u'VBN', u'IN', u'NN', u',', u'CD', u'.', u'CD', u'NN', u'JJ', u'NNS', u'JJ', u'NN', u',', u'CD', u'.', u'JJR', u'JJ', u'NN', u',', u'CD', u'.', u'NN', u',', u'CD', u'.', u'VBG', u'NN', u',', u'CD', u'.', u'JJ', u'NN', u',', u'CD', u'.', u'NN', u'NN', u',', u'CD', u'.', u'VBG', u'NN', u',', u'CD', u'JJ', u'NN', u',', u'CD', u'JJ', u'NNS', u'VBG', u'NN']",66,True,15,1,6,0,0,9,1,12,1,"[u'ROOT', u'punct', u'ROOT', u'amod', u'amod', u'punct', u'amod', u'punct', u'ROOT', u'advmod', u'dep', u'punct', u'punct', u'ROOT', u'csubj', u'case', u'nmod:in', u'punct', u'amod', u'punct', u'ROOT', u'nummod', u'nmod:npmod', u'amod', u'amod', u'dep', u'punct', u'amod', u'punct', u'ROOT', u'amod', u'amod', u'punct', u'amod', u'punct', u'ROOT', u'punct', u'amod', u'punct', u'ROOT', u'dobj', u'punct', u'amod', u'punct', u'ROOT', u'amod', u'punct', u'amod', u'punct', u'ROOT', u'compound', u'punct', u'amod', u'punct', u'ROOT', u'amod', u'punct', u'nummod', u'amod', u'appos', u'punct', u'nummod', u'compound', u'appos', u'acl', u'advmod']",True
4396-5,5,director,G,"[u'LS', u'.', u'VBG', u'CD', u'.', u'JJ', u'JJ', u'NN', u'CD', u'.', u'JJ', u'NN', u'CD', u'.', u'VBG', u'VBN', u'IN', u'NN', u'CD', u'.', u'JJ', u'JJ', u'NN', u'CD', u'.', u'VBG', u'NN', u'CD', u'.', u'CD', u'NN', u'NN', u'JJ', u'NN', u'CD', u'.', u'NN', u'NN', u'CD', u'.', u'JJ', u'NNS', u'VBG', u'JJ', u'CD', u'.', u'JJ', u'NN', u'CD', u'.', u'VBG', u'RP', u'CD', u'.', u'NN']",55,False,13,1,6,0,0,9,1,12,1,"[u'ROOT', u'punct', u'ROOT', u'dobj', u'punct', u'ROOT', u'amod', u'nsubj', u'dobj', u'punct', u'ROOT', u'amod', u'dep', u'punct', u'ROOT', u'nsubj', u'case', u'nmod:in', u'nummod', u'punct', u'ROOT', u'amod', u'nsubj', u'dobj', u'punct', u'ROOT', u'amod', u'dep', u'punct', u'ROOT', u'nummod', u'nsubj', u'compound', u'dobj', u'nummod', u'punct', u'ROOT', u'compound', u'nummod', u'punct', u'ROOT', u'compound', u'acl', u'advmod', u'nmod:npmod', u'punct', u'ROOT', u'amod', u'dep', u'punct', u'ROOT', u'compound:prt', u'dobj', u'punct', u'ROOT']",True
4396-5,6,director,G,"[u'LS', u'.', u'NN', u'CD', u'.', u'VBG', u'IN', u'NN', u'CD', u'.', u'VBG', u'RP', u'CD', u'.', u'CD', u'NN', u'NN', u'JJ', u'JJ', u'CD', u'.', u'JJ', u'JJ', u'NN', u'CD', u'.', u'JJ', u'NN', u'CD', u'.', u'VBG', u'NN', u'CD', u'.', u'JJ', u'JJ', u'NN', u'CD', u'.', u'NN', u'NN', u'CD', u'.', u'JJ', u'NN', u'CD', u'.', u'VBG', u'NN', u'CD', u'.', u'JJ', u'NNS', u'VBG', u'NN']",55,False,14,1,5,0,0,9,1,12,1,"[u'ROOT', u'punct', u'ROOT', u'nummod', u'punct', u'ROOT', u'case', u'nmod:in', u'nummod', u'punct', u'ROOT', u'compound:prt', u'dobj', u'punct', u'ROOT', u'nummod', u'nsubj', u'compound', u'dobj', u'nummod', u'punct', u'ROOT', u'amod', u'nsubj', u'dobj', u'punct', u'ROOT', u'amod', u'dep', u'punct', u'ROOT', u'amod', u'dep', u'punct', u'ROOT', u'amod', u'nsubj', u'dobj', u'punct', u'ROOT', u'compound', u'nummod', u'punct', u'ROOT', u'amod', u'dep', u'punct', u'ROOT', u'amod', u'dep', u'punct', u'ROOT', u'compound', u'dep', u'dobj']",False
6212-1,1,matcher,None,"[u'WP', u'MD', u'PRP', u'VB', u'.']",5,False,0,0,2,0,2,0,0,0,0,"[u'ROOT', u'dobj', u'aux', u'nsubj', u'punct']",False
